No.	PosX	PosY	PosZ	FrontX	FrontY	FrontZ	LeftX	LeftY	LeftZ	UpX	UpY	UpZ
964	-162.177676	-43.798841	-3.168661	-0.861728	-0.099492	-0.497519	-0.500000	-0.000000	0.866025	-0.086163	0.995038	-0.049746
965	-162.396664	-43.824113	-3.295094	-0.862110	-0.094984	-0.497739	-0.500000	-0.000000	0.866025	-0.082258	0.995479	-0.047492
966	-162.615749	-43.848239	-3.421582	-0.862474	-0.090473	-0.497949	-0.500000	-0.000000	0.866025	-0.078352	0.995899	-0.045237
967	-162.834926	-43.871220	-3.548124	-0.862820	-0.085961	-0.498149	-0.500000	-0.000000	0.866025	-0.074445	0.996298	-0.042981
968	-163.054192	-43.893053	-3.674717	-0.863148	-0.081447	-0.498339	-0.500000	-0.000000	0.866025	-0.070535	0.996678	-0.040724
969	-163.273540	-43.913740	-3.801358	-0.863459	-0.076932	-0.498518	-0.500000	-0.000000	0.866025	-0.066625	0.997036	-0.038466
970	-163.492968	-43.933279	-3.928044	-0.863752	-0.072414	-0.498687	-0.500000	-0.000000	0.866025	-0.062713	0.997375	-0.036207
971	-163.712469	-43.951670	-4.054774	-0.864027	-0.067896	-0.498846	-0.500000	-0.000000	0.866025	-0.058799	0.997692	-0.033948
972	-163.932041	-43.968913	-4.181544	-0.864284	-0.063376	-0.498995	-0.500000	-0.000000	0.866025	-0.054885	0.997990	-0.031688
973	-164.151678	-43.985007	-4.308351	-0.864524	-0.058854	-0.499133	-0.500000	-0.000000	0.866025	-0.050969	0.998267	-0.029427
974	-164.371376	-43.999952	-4.435194	-0.864746	-0.054332	-0.499261	-0.500000	-0.000000	0.866025	-0.047053	0.998523	-0.027166
975	-164.591131	-44.013748	-4.562069	-0.864951	-0.049808	-0.499379	-0.500000	-0.000000	0.866025	-0.043135	0.998759	-0.024904
976	-164.810937	-44.026394	-4.688974	-0.865137	-0.045283	-0.499487	-0.500000	-0.000000	0.866025	-0.039216	0.998974	-0.022642
977	-165.030791	-44.037890	-4.815907	-0.865306	-0.040757	-0.499585	-0.500000	-0.000000	0.866025	-0.035297	0.999169	-0.020379
978	-165.250687	-44.048236	-4.942864	-0.865457	-0.036231	-0.499672	-0.500000	-0.000000	0.866025	-0.031377	0.999343	-0.018115
979	-165.470622	-44.057432	-5.069844	-0.865590	-0.031704	-0.499749	-0.500000	-0.000000	0.866025	-0.027456	0.999497	-0.015852
980	-165.690590	-44.065478	-5.196843	-0.865706	-0.027176	-0.499815	-0.500000	-0.000000	0.866025	-0.023535	0.999631	-0.013588
981	-165.910588	-44.072372	-5.323858	-0.865803	-0.022647	-0.499872	-0.500000	-0.000000	0.866025	-0.019613	0.999744	-0.011324
982	-166.130611	-44.078116	-5.450889	-0.865883	-0.018118	-0.499918	-0.500000	-0.000000	0.866025	-0.015691	0.999836	-0.009059
983	-166.350654	-44.082709	-5.577930	-0.865945	-0.013589	-0.499954	-0.500000	-0.000000	0.866025	-0.011769	0.999908	-0.006795
984	-166.570713	-44.086152	-5.704981	-0.865990	-0.009060	-0.499979	-0.500000	-0.000000	0.866025	-0.007846	0.999959	-0.004530
985	-166.790783	-44.088442	-5.832039	-0.866017	-0.004530	-0.499995	-0.500000	-0.000000	0.866025	-0.003923	0.999990	-0.002265
986	-167.010859	-44.089582	-5.959100	-0.866025	-0.000000	-0.500000	-0.500000	-0.000000	0.866025	-0.000000	1.000000	0.000000
987	-167.225329	-44.089582	-6.082924	-0.870123	-0.000000	-0.492834	-0.492834	-0.000000	0.870123	-0.000000	1.000000	0.000000
988	-167.440813	-44.089582	-6.204974	-0.874162	-0.000000	-0.485635	-0.485635	-0.000000	0.874162	-0.000000	1.000000	0.000000
989	-167.657298	-44.089582	-6.325240	-0.878141	-0.000000	-0.478402	-0.478402	-0.000000	0.878141	-0.000000	1.000000	0.000000
990	-167.874768	-44.089582	-6.443715	-0.882060	-0.000000	-0.471137	-0.471137	-0.000000	0.882060	-0.000000	1.000000	0.000000
991	-168.093208	-44.089582	-6.560392	-0.885919	-0.000000	-0.463839	-0.463839	-0.000000	0.885919	-0.000000	1.000000	0.000000
992	-168.312604	-44.089582	-6.675260	-0.889718	-0.000000	-0.456510	-0.456510	-0.000000	0.889718	-0.000000	1.000000	0.000000
993	-168.532941	-44.089582	-6.788314	-0.893456	-0.000000	-0.449150	-0.449150	-0.000000	0.893456	-0.000000	1.000000	0.000000
994	-168.754204	-44.089582	-6.899546	-0.897133	-0.000000	-0.441760	-0.441760	-0.000000	0.897133	-0.000000	1.000000	0.000000
995	-168.976377	-44.089582	-7.008947	-0.900749	-0.000000	-0.434339	-0.434339	-0.000000	0.900749	-0.000000	1.000000	0.000000
996	-169.199446	-44.089582	-7.116510	-0.904304	-0.000000	-0.426889	-0.426889	-0.000000	0.904304	-0.000000	1.000000	0.000000
997	-169.423395	-44.089582	-7.222228	-0.907797	-0.000000	-0.419409	-0.419409	-0.000000	0.907797	-0.000000	1.000000	0.000000
998	-169.648210	-44.089582	-7.326094	-0.911228	-0.000000	-0.411901	-0.411901	-0.000000	0.911228	-0.000000	1.000000	0.000000
999	-169.873874	-44.089582	-7.428100	-0.914598	-0.000000	-0.404365	-0.404365	-0.000000	0.914598	-0.000000	1.000000	0.000000
1000	-170.100372	-44.089582	-7.528241	-0.917904	-0.000000	-0.396802	-0.396802	-0.000000	0.917904	-0.000000	1.000000	0.000000
1001	-170.327689	-44.089582	-7.626508	-0.921149	-0.000000	-0.389211	-0.389211	-0.000000	0.921149	-0.000000	1.000000	0.000000
1002	-170.555810	-44.089582	-7.722895	-0.924330	-0.000000	-0.381594	-0.381594	-0.000000	0.924330	-0.000000	1.000000	0.000000
1003	-170.784719	-44.089582	-7.817396	-0.927449	-0.000000	-0.373950	-0.373950	-0.000000	0.927449	-0.000000	1.000000	0.000000
1004	-171.014399	-44.089582	-7.910004	-0.930504	-0.000000	-0.366282	-0.366282	-0.000000	0.930504	-0.000000	1.000000	0.000000
1005	-171.244837	-44.089582	-8.000713	-0.933496	-0.000000	-0.358588	-0.358588	-0.000000	0.933496	-0.000000	1.000000	0.000000
1006	-171.476015	-44.089582	-8.089517	-0.936424	-0.000000	-0.350870	-0.350870	-0.000000	0.936424	-0.000000	1.000000	0.000000
1007	-171.707919	-44.089582	-8.176409	-0.939289	-0.000000	-0.343128	-0.343128	-0.000000	0.939289	-0.000000	1.000000	0.000000
1008	-171.940532	-44.089582	-8.261384	-0.942089	-0.000000	-0.335363	-0.335363	-0.000000	0.942089	-0.000000	1.000000	0.000000
1009	-172.173839	-44.089582	-8.344436	-0.944825	-0.000000	-0.327574	-0.327574	-0.000000	0.944825	-0.000000	1.000000	0.000000
1010	-172.407823	-44.089582	-8.425559	-0.947497	-0.000000	-0.319764	-0.319764	-0.000000	0.947497	-0.000000	1.000000	0.000000
1011	-172.642469	-44.089582	-8.504748	-0.950105	-0.000000	-0.311932	-0.311932	-0.000000	0.950105	-0.000000	1.000000	0.000000
1012	-172.877760	-44.089582	-8.581997	-0.952647	-0.000000	-0.304078	-0.304078	-0.000000	0.952647	-0.000000	1.000000	0.000000
1013	-173.113681	-44.089582	-8.657302	-0.955125	-0.000000	-0.296204	-0.296204	-0.000000	0.955125	-0.000000	1.000000	0.000000
1014	-173.350216	-44.089582	-8.730656	-0.957537	-0.000000	-0.288309	-0.288309	-0.000000	0.957537	-0.000000	1.000000	0.000000
1015	-173.587348	-44.089582	-8.802055	-0.959885	-0.000000	-0.280395	-0.280395	-0.000000	0.959885	-0.000000	1.000000	0.000000
1016	-173.825062	-44.089582	-8.871494	-0.962167	-0.000000	-0.272462	-0.272462	-0.000000	0.962167	-0.000000	1.000000	0.000000
1017	-174.063341	-44.089582	-8.938969	-0.964383	-0.000000	-0.264510	-0.264510	-0.000000	0.964383	-0.000000	1.000000	0.000000
1018	-174.302168	-44.089582	-9.004475	-0.966534	-0.000000	-0.256540	-0.256540	-0.000000	0.966534	-0.000000	1.000000	0.000000
1019	-174.541529	-44.089582	-9.068006	-0.968618	-0.000000	-0.248553	-0.248553	-0.000000	0.968618	-0.000000	1.000000	0.000000
1020	-174.781405	-44.089582	-9.129560	-0.970637	-0.000000	-0.240549	-0.240549	-0.000000	0.970637	-0.000000	1.000000	0.000000
1021	-175.021781	-44.089582	-9.189131	-0.972590	-0.000000	-0.232528	-0.232528	-0.000000	0.972590	-0.000000	1.000000	0.000000
1022	-175.262641	-44.089582	-9.246716	-0.974476	-0.000000	-0.224491	-0.224491	-0.000000	0.974476	-0.000000	1.000000	0.000000
1023	-175.503968	-44.089582	-9.302311	-0.976296	-0.000000	-0.216440	-0.216440	-0.000000	0.976296	-0.000000	1.000000	0.000000
1024	-175.745746	-44.089582	-9.355912	-0.978049	-0.000000	-0.208373	-0.208373	-0.000000	0.978049	-0.000000	1.000000	0.000000
1025	-175.987958	-44.089582	-9.407515	-0.979736	-0.000000	-0.200292	-0.200292	-0.000000	0.979736	-0.000000	1.000000	0.000000
1026	-176.230588	-44.089582	-9.457117	-0.981356	-0.000000	-0.192198	-0.192198	-0.000000	0.981356	-0.000000	1.000000	0.000000
1027	-176.473619	-44.089582	-9.504715	-0.982909	-0.000000	-0.184090	-0.184090	-0.000000	0.982909	-0.000000	1.000000	0.000000
1028	-176.717035	-44.089582	-9.550304	-0.984395	-0.000000	-0.175970	-0.175970	-0.000000	0.984395	-0.000000	1.000000	0.000000
1029	-176.960818	-44.089582	-9.593883	-0.985815	-0.000000	-0.167838	-0.167838	-0.000000	0.985815	-0.000000	1.000000	0.000000
1030	-177.204953	-44.089582	-9.635448	-0.987166	-0.000000	-0.159695	-0.159695	-0.000000	0.987166	-0.000000	1.000000	0.000000
1031	-177.449423	-44.089582	-9.674996	-0.988451	-0.000000	-0.151541	-0.151541	-0.000000	0.988451	-0.000000	1.000000	0.000000
1032	-177.694211	-44.089582	-9.712525	-0.989668	-0.000000	-0.143376	-0.143376	-0.000000	0.989668	-0.000000	1.000000	0.000000
1033	-177.939301	-44.089582	-9.748032	-0.990818	-0.000000	-0.135201	-0.135201	-0.000000	0.990818	-0.000000	1.000000	0.000000
1034	-178.184675	-44.089582	-9.781514	-0.991900	-0.000000	-0.127018	-0.127018	-0.000000	0.991900	-0.000000	1.000000	0.000000
1035	-178.430317	-44.089582	-9.812970	-0.992915	-0.000000	-0.118826	-0.118826	-0.000000	0.992915	-0.000000	1.000000	0.000000
1036	-178.676211	-44.089582	-9.842397	-0.993862	-0.000000	-0.110625	-0.110625	-0.000000	0.993862	-0.000000	1.000000	0.000000
1037	-178.922339	-44.089582	-9.869793	-0.994742	-0.000000	-0.102417	-0.102417	-0.000000	0.994742	-0.000000	1.000000	0.000000
1038	-179.168685	-44.089582	-9.895156	-0.995553	-0.000000	-0.094202	-0.094202	-0.000000	0.995553	-0.000000	1.000000	0.000000
1039	-179.415231	-44.089582	-9.918485	-0.996297	-0.000000	-0.085981	-0.085981	-0.000000	0.996297	-0.000000	1.000000	0.000000
1040	-179.661962	-44.089582	-9.939778	-0.996973	-0.000000	-0.077754	-0.077754	-0.000000	0.996973	-0.000000	1.000000	0.000000
1041	-179.908861	-44.089582	-9.959034	-0.997580	-0.000000	-0.069521	-0.069521	-0.000000	0.997580	-0.000000	1.000000	0.000000
1042	-180.155909	-44.089582	-9.976250	-0.998120	-0.000000	-0.061284	-0.061284	-0.000000	0.998120	-0.000000	1.000000	0.000000
1043	-180.403092	-44.089582	-9.991427	-0.998592	-0.000000	-0.053043	-0.053043	-0.000000	0.998592	-0.000000	1.000000	0.000000
1044	-180.650392	-44.089582	-10.004563	-0.998996	-0.000000	-0.044798	-0.044798	-0.000000	0.998996	-0.000000	1.000000	0.000000
1045	-180.897791	-44.089582	-10.015657	-0.999332	-0.000000	-0.036549	-0.036549	-0.000000	0.999332	-0.000000	1.000000	0.000000
1046	-181.145274	-44.089582	-10.024709	-0.999600	-0.000000	-0.028299	-0.028299	-0.000000	0.999600	-0.000000	1.000000	0.000000
1047	-181.392822	-44.089582	-10.031717	-0.999799	-0.000000	-0.020046	-0.020046	-0.000000	0.999799	-0.000000	1.000000	0.000000
1048	-181.640421	-44.089582	-10.036681	-0.999930	-0.000000	-0.011792	-0.011792	-0.000000	0.999930	-0.000000	1.000000	0.000000
1049	-181.888052	-44.089582	-10.039602	-0.999994	-0.000000	-0.003538	-0.003538	-0.000000	0.999994	-0.000000	1.000000	0.000000
1050	-182.135698	-44.089582	-10.040478	-0.999989	-0.000000	0.004717	0.004717	-0.000000	0.999989	-0.000000	1.000000	0.000000
1051	-182.383343	-44.089582	-10.039309	-0.999916	-0.000000	0.012972	0.012972	-0.000000	0.999916	-0.000000	1.000000	0.000000
1052	-182.630971	-44.089582	-10.036097	-0.999775	-0.000000	0.021225	0.021225	-0.000000	0.999775	-0.000000	1.000000	0.000000
1053	-182.878563	-44.089582	-10.030841	-0.999565	-0.000000	0.029478	0.029478	-0.000000	0.999565	-0.000000	1.000000	0.000000
1054	-183.126103	-44.089582	-10.023541	-0.999288	-0.000000	0.037728	0.037728	-0.000000	0.999288	-0.000000	1.000000	0.000000
1055	-183.373575	-44.089582	-10.014197	-0.998943	-0.000000	0.045976	0.045976	-0.000000	0.998943	-0.000000	1.000000	0.000000
1056	-183.620961	-44.089582	-10.002812	-0.998529	-0.000000	0.054220	0.054220	-0.000000	0.998529	-0.000000	1.000000	0.000000
1057	-183.868245	-44.089582	-9.989384	-0.998047	-0.000000	0.062461	0.062461	-0.000000	0.998047	-0.000000	1.000000	0.000000
1058	-184.115410	-44.089582	-9.973916	-0.997498	-0.000000	0.070698	0.070698	-0.000000	0.997498	-0.000000	1.000000	0.000000
1059	-184.362438	-44.089582	-9.956408	-0.996880	-0.000000	0.078929	0.078929	-0.000000	0.996880	-0.000000	1.000000	0.000000
1060	-184.609314	-44.089582	-9.936861	-0.996195	-0.000000	0.087156	0.087156	-0.000000	0.996195	-0.000000	1.000000	0.000000
1061	-184.856019	-44.089582	-9.915277	-0.996880	-0.000000	0.078929	0.078929	-0.000000	0.996880	-0.000000	1.000000	0.000000
1062	-185.102895	-44.089582	-9.895730	-0.997498	-0.000000	0.070698	0.070698	-0.000000	0.997498	-0.000000	1.000000	0.000000
1063	-185.349923	-44.089582	-9.878222	-0.998047	-0.000000	0.062461	0.062461	-0.000000	0.998047	-0.000000	1.000000	0.000000
1064	-185.597088	-44.089582	-9.862754	-0.998529	-0.000000	0.054220	0.054220	-0.000000	0.998529	-0.000000	1.000000	0.000000
1065	-185.844371	-44.089582	-9.849326	-0.998943	-0.000000	0.045976	0.045976	-0.000000	0.998943	-0.000000	1.000000	0.000000
1066	-186.091758	-44.089582	-9.837941	-0.999288	-0.000000	0.037728	0.037728	-0.000000	0.999288	-0.000000	1.000000	0.000000
1067	-186.339229	-44.089582	-9.828597	-0.999565	-0.000000	0.029478	0.029478	-0.000000	0.999565	-0.000000	1.000000	0.000000
1068	-186.586770	-44.089582	-9.821297	-0.999775	-0.000000	0.021225	0.021225	-0.000000	0.999775	-0.000000	1.000000	0.000000
1069	-186.834362	-44.089582	-9.816041	-0.999916	-0.000000	0.012972	0.012972	-0.000000	0.999916	-0.000000	1.000000	0.000000
1070	-187.081989	-44.089582	-9.812828	-0.999989	-0.000000	0.004717	0.004717	-0.000000	0.999989	-0.000000	1.000000	0.000000
1071	-187.329635	-44.089582	-9.811660	-0.999994	-0.000000	-0.003538	-0.003538	-0.000000	0.999994	-0.000000	1.000000	0.000000
1072	-187.577281	-44.089582	-9.812536	-0.999930	-0.000000	-0.011792	-0.011792	-0.000000	0.999930	-0.000000	1.000000	0.000000
1073	-187.824912	-44.089582	-9.815457	-0.999799	-0.000000	-0.020046	-0.020046	-0.000000	0.999799	-0.000000	1.000000	0.000000
1074	-188.072510	-44.089582	-9.820421	-0.999600	-0.000000	-0.028299	-0.028299	-0.000000	0.999600	-0.000000	1.000000	0.000000
1075	-188.320059	-44.089582	-9.827429	-0.999332	-0.000000	-0.036549	-0.036549	-0.000000	0.999332	-0.000000	1.000000	0.000000
1076	-188.567542	-44.089582	-9.836481	-0.998996	-0.000000	-0.044798	-0.044798	-0.000000	0.998996	-0.000000	1.000000	0.000000
1077	-188.814941	-44.089582	-9.847575	-0.998592	-0.000000	-0.053043	-0.053043	-0.000000	0.998592	-0.000000	1.000000	0.000000
1078	-189.062241	-44.089582	-9.860711	-0.998120	-0.000000	-0.061284	-0.061284	-0.000000	0.998120	-0.000000	1.000000	0.000000
1079	-189.309423	-44.089582	-9.875887	-0.997580	-0.000000	-0.069521	-0.069521	-0.000000	0.997580	-0.000000	1.000000	0.000000
1080	-189.556472	-44.089582	-9.893104	-0.996973	-0.000000	-0.077754	-0.077754	-0.000000	0.996973	-0.000000	1.000000	0.000000
1081	-189.803370	-44.089582	-9.912360	-0.996297	-0.000000	-0.085981	-0.085981	-0.000000	0.996297	-0.000000	1.000000	0.000000
1082	-190.050101	-44.089582	-9.933653	-0.995553	-0.000000	-0.094202	-0.094202	-0.000000	0.995553	-0.000000	1.000000	0.000000
1083	-190.296648	-44.089582	-9.956982	-0.994742	-0.000000	-0.102417	-0.102417	-0.000000	0.994742	-0.000000	1.000000	0.000000
1084	-190.542994	-44.089582	-9.982345	-0.993862	-0.000000	-0.110625	-0.110625	-0.000000	0.993862	-0.000000	1.000000	0.000000
1085	-190.789122	-44.089582	-10.009741	-0.992915	-0.000000	-0.118826	-0.118826	-0.000000	0.992915	-0.000000	1.000000	0.000000
1086	-191.035016	-44.089582	-10.039168	-0.991900	-0.000000	-0.127018	-0.127018	-0.000000	0.991900	-0.000000	1.000000	0.000000
1087	-191.280658	-44.089582	-10.070624	-0.990818	-0.000000	-0.135201	-0.135201	-0.000000	0.990818	-0.000000	1.000000	0.000000
1088	-191.526032	-44.089582	-10.104106	-0.989668	-0.000000	-0.143376	-0.143376	-0.000000	0.989668	-0.000000	1.000000	0.000000
1089	-191.771122	-44.089582	-10.139613	-0.988451	-0.000000	-0.151541	-0.151541	-0.000000	0.988451	-0.000000	1.000000	0.000000
1090	-192.015910	-44.089582	-10.177142	-0.987166	-0.000000	-0.159695	-0.159695	-0.000000	0.987166	-0.000000	1.000000	0.000000
1091	-192.260379	-44.089582	-10.216690	-0.985815	-0.000000	-0.167838	-0.167838	-0.000000	0.985815	-0.000000	1.000000	0.000000
1092	-192.504514	-44.089582	-10.258255	-0.984395	-0.000000	-0.175970	-0.175970	-0.000000	0.984395	-0.000000	1.000000	0.000000
1093	-192.748298	-44.089582	-10.301834	-0.982909	-0.000000	-0.184090	-0.184090	-0.000000	0.982909	-0.000000	1.000000	0.000000
1094	-192.991714	-44.089582	-10.347423	-0.981356	-0.000000	-0.192198	-0.192198	-0.000000	0.981356	-0.000000	1.000000	0.000000
1095	-193.234745	-44.089582	-10.395021	-0.979736	-0.000000	-0.200292	-0.200292	-0.000000	0.979736	-0.000000	1.000000	0.000000
1096	-193.477374	-44.089582	-10.444623	-0.978049	-0.000000	-0.208373	-0.208373	-0.000000	0.978049	-0.000000	1.000000	0.000000
1097	-193.719586	-44.089582	-10.496226	-0.976296	-0.000000	-0.216440	-0.216440	-0.000000	0.976296	-0.000000	1.000000	0.000000
1098	-193.961364	-44.089582	-10.549827	-0.974476	-0.000000	-0.224491	-0.224491	-0.000000	0.974476	-0.000000	1.000000	0.000000
1099	-194.202691	-44.089582	-10.605422	-0.972590	-0.000000	-0.232528	-0.232528	-0.000000	0.972590	-0.000000	1.000000	0.000000
1100	-194.443551	-44.089582	-10.663007	-0.970637	-0.000000	-0.240549	-0.240549	-0.000000	0.970637	-0.000000	1.000000	0.000000
1101	-194.683928	-44.089582	-10.722578	-0.968618	-0.000000	-0.248553	-0.248553	-0.000000	0.968618	-0.000000	1.000000	0.000000
1102	-194.923804	-44.089582	-10.784132	-0.966534	-0.000000	-0.256540	-0.256540	-0.000000	0.966534	-0.000000	1.000000	0.000000
1103	-195.163164	-44.089582	-10.847663	-0.964383	-0.000000	-0.264510	-0.264510	-0.000000	0.964383	-0.000000	1.000000	0.000000
1104	-195.401992	-44.089582	-10.913169	-0.962167	-0.000000	-0.272462	-0.272462	-0.000000	0.962167	-0.000000	1.000000	0.000000
1105	-195.640271	-44.089582	-10.980643	-0.959885	-0.000000	-0.280395	-0.280395	-0.000000	0.959885	-0.000000	1.000000	0.000000
1106	-195.877984	-44.089582	-11.050083	-0.957537	-0.000000	-0.288309	-0.288309	-0.000000	0.957537	-0.000000	1.000000	0.000000
1107	-196.115117	-44.089582	-11.121482	-0.955125	-0.000000	-0.296204	-0.296204	-0.000000	0.955125	-0.000000	1.000000	0.000000
1108	-196.351651	-44.089582	-11.194836	-0.952647	-0.000000	-0.304078	-0.304078	-0.000000	0.952647	-0.000000	1.000000	0.000000
1109	-196.587573	-44.089582	-11.270140	-0.950105	-0.000000	-0.311932	-0.311932	-0.000000	0.950105	-0.000000	1.000000	0.000000
1110	-196.822864	-44.089582	-11.347390	-0.947497	-0.000000	-0.319764	-0.319764	-0.000000	0.947497	-0.000000	1.000000	0.000000
1111	-197.057510	-44.089582	-11.426579	-0.944825	-0.000000	-0.327574	-0.327574	-0.000000	0.944825	-0.000000	1.000000	0.000000
1112	-197.291494	-44.089582	-11.507702	-0.942089	-0.000000	-0.335363	-0.335363	-0.000000	0.942089	-0.000000	1.000000	0.000000
1113	-197.524801	-44.089582	-11.590754	-0.939289	-0.000000	-0.343128	-0.343128	-0.000000	0.939289	-0.000000	1.000000	0.000000
1114	-197.757414	-44.089582	-11.675729	-0.936424	-0.000000	-0.350870	-0.350870	-0.000000	0.936424	-0.000000	1.000000	0.000000
1115	-197.989317	-44.089582	-11.762621	-0.933496	-0.000000	-0.358588	-0.358588	-0.000000	0.933496	-0.000000	1.000000	0.000000
1116	-198.220496	-44.089582	-11.851425	-0.930504	-0.000000	-0.366282	-0.366282	-0.000000	0.930504	-0.000000	1.000000	0.000000
1117	-198.450933	-44.089582	-11.942134	-0.927449	-0.000000	-0.373950	-0.373950	-0.000000	0.927449	-0.000000	1.000000	0.000000
1118	-198.680614	-44.089582	-12.034742	-0.924330	-0.000000	-0.381594	-0.381594	-0.000000	0.924330	-0.000000	1.000000	0.000000
1119	-198.909523	-44.089582	-12.129243	-0.921149	-0.000000	-0.389211	-0.389211	-0.000000	0.921149	-0.000000	1.000000	0.000000
1120	-199.137644	-44.089582	-12.225630	-0.917904	-0.000000	-0.396802	-0.396802	-0.000000	0.917904	-0.000000	1.000000	0.000000
1121	-199.364961	-44.089582	-12.323897	-0.914598	-0.000000	-0.404365	-0.404365	-0.000000	0.914598	-0.000000	1.000000	0.000000
1122	-199.591459	-44.089582	-12.424037	-0.911228	-0.000000	-0.411901	-0.411901	-0.000000	0.911228	-0.000000	1.000000	0.000000
1123	-199.817123	-44.089582	-12.526044	-0.907797	-0.000000	-0.419409	-0.419409	-0.000000	0.907797	-0.000000	1.000000	0.000000
1124	-200.041937	-44.089582	-12.629910	-0.904304	-0.000000	-0.426889	-0.426889	-0.000000	0.904304	-0.000000	1.000000	0.000000
1125	-200.265886	-44.089582	-12.735628	-0.900749	-0.000000	-0.434339	-0.434339	-0.000000	0.900749	-0.000000	1.000000	0.000000
1126	-200.488955	-44.089582	-12.843191	-0.897133	-0.000000	-0.441760	-0.441760	-0.000000	0.897133	-0.000000	1.000000	0.000000
1127	-200.711129	-44.089582	-12.952592	-0.893456	-0.000000	-0.449150	-0.449150	-0.000000	0.893456	-0.000000	1.000000	0.000000
1128	-200.932391	-44.089582	-13.063823	-0.889718	-0.000000	-0.456510	-0.456510	-0.000000	0.889718	-0.000000	1.000000	0.000000
1129	-201.152728	-44.089582	-13.176877	-0.885919	-0.000000	-0.463839	-0.463839	-0.000000	0.885919	-0.000000	1.000000	0.000000
1130	-201.372125	-44.089582	-13.291746	-0.882060	-0.000000	-0.471137	-0.471137	-0.000000	0.882060	-0.000000	1.000000	0.000000
1131	-201.590565	-44.089582	-13.408422	-0.878141	-0.000000	-0.478402	-0.478402	-0.000000	0.878141	-0.000000	1.000000	0.000000
1132	-201.808035	-44.089582	-13.526898	-0.874162	-0.000000	-0.485635	-0.485635	-0.000000	0.874162	-0.000000	1.000000	0.000000
1133	-202.024520	-44.089582	-13.647164	-0.870123	-0.000000	-0.492834	-0.492834	-0.000000	0.870123	-0.000000	1.000000	0.000000
1134	-202.240004	-44.089582	-13.769214	-0.866025	-0.000000	-0.500000	-0.500000	-0.000000	0.866025	-0.000000	1.000000	0.000000
1135	-202.492482	-44.087227	-13.831909	-0.866025	-0.000000	-0.500000	-0.498929	0.065403	0.864171	0.032702	0.997859	-0.056641
1136	-202.744806	-44.080172	-13.894871	-0.866025	-0.000000	-0.500000	-0.495722	0.130526	0.858616	0.065263	0.991445	-0.113039
1137	-202.996823	-44.068446	-13.958365	-0.866025	-0.000000	-0.500000	-0.490393	0.195090	0.849385	0.097545	0.980785	-0.168953
1138	-203.248380	-44.052101	-14.022655	-0.866025	-0.000000	-0.500000	-0.482963	0.258819	0.836516	0.129410	0.965926	-0.224144
1139	-203.499327	-44.031205	-14.088001	-0.866025	-0.000000	-0.500000	-0.473465	0.321439	0.820066	0.160720	0.946930	-0.278375
1140	-203.749518	-44.005850	-14.154659	-0.866025	-0.000000	-0.500000	-0.461940	0.382683	0.800103	0.191342	0.923880	-0.331414
1141	-203.998807	-43.976142	-14.222877	-0.866025	-0.000000	-0.500000	-0.448436	0.442289	0.776715	0.221144	0.896873	-0.383033
1142	-204.247055	-43.942210	-14.292900	-0.866025	-0.000000	-0.500000	-0.433013	0.500000	0.750000	0.250000	0.866025	-0.433013
1143	-204.494125	-43.904199	-14.364962	-0.866025	-0.000000	-0.500000	-0.415735	0.555570	0.720074	0.277785	0.831470	-0.481138
1144	-204.739886	-43.862271	-14.439290	-0.866025	-0.000000	-0.500000	-0.396677	0.608761	0.687064	0.304381	0.793353	-0.527203
1145	-204.984214	-43.816606	-14.516102	-0.866025	-0.000000	-0.500000	-0.375920	0.659346	0.651112	0.329673	0.751840	-0.571010
1146	-205.226989	-43.767400	-14.595604	-0.866025	-0.000000	-0.500000	-0.353553	0.707107	0.612372	0.353553	0.707107	-0.612372
1147	-205.468098	-43.714863	-14.677990	-0.866025	-0.000000	-0.500000	-0.329673	0.751840	0.571010	0.375920	0.659346	-0.651112
1148	-205.707437	-43.659220	-14.763443	-0.866025	-0.000000	-0.500000	-0.304381	0.793353	0.527203	0.396677	0.608761	-0.687064
1149	-205.944907	-43.600710	-14.852132	-0.866025	-0.000000	-0.500000	-0.277785	0.831470	0.481138	0.415735	0.555570	-0.720074
1150	-206.180419	-43.539582	-14.944214	-0.866025	-0.000000	-0.500000	-0.250000	0.866025	0.433013	0.433013	0.500000	-0.750000
1151	-206.413892	-43.476100	-15.039828	-0.866025	-0.000000	-0.500000	-0.221144	0.896873	0.383033	0.448436	0.442289	-0.776715
1152	-206.645252	-43.410534	-15.139100	-0.866025	-0.000000	-0.500000	-0.191342	0.923880	0.331414	0.461940	0.382683	-0.800103
1153	-206.874436	-43.343166	-15.242141	-0.866025	-0.000000	-0.500000	-0.160720	0.946930	0.278375	0.473465	0.321439	-0.820066
1154	-207.101390	-43.274283	-15.349046	-0.866025	-0.000000	-0.500000	-0.129410	0.965926	0.224144	0.482963	0.258819	-0.836516
1155	-207.326069	-43.204182	-15.459890	-0.866025	-0.000000	-0.500000	-0.097545	0.980785	0.168953	0.490393	0.195090	-0.849385
1156	-207.548438	-43.133161	-15.574735	-0.866025	-0.000000	-0.500000	-0.065263	0.991445	0.113039	0.495722	0.130526	-0.858616
1157	-207.768472	-43.061526	-15.693625	-0.866025	-0.000000	-0.500000	-0.032702	0.997859	0.056641	0.498929	0.065403	-0.864171
